10443293	 expression multiple gene_matrix_metalloproteinase_gene gene_urokinase_gene type plasminogen activator culture bing_kaposi_sarcoma_bing cell   bing_kaposi's_sarcoma_bing ks cell consider endothelial origin   ks lesion characterize hyperproliferation invasive phenotype   determine ks cell culture constitutive secrete multiple form several gene_matrix_metalloproteinase_gene mmps alter form gene_urokinase_plasminogen_activator_gene upa zymogram western analysis culture medium   mmps family secrete endoproteinase degrade component extracellular gene_matrix_gene   enhance expression activity strong correlate cellular process involve tissue remodel invasion   ks cell secrete increase level gelatinase b high molecular weight upa vitro compare non-ks endothelial epithelial cell   multiple form gelatinase b observe gelatin zymogram   caseinolytic band observe confirm western blot analysis due stromelysin activity whereas gene_matrilysin_gene detect casein zymography   western blot analysis detect secretion interstitial collagenase high molecular weight upa gelatinolytic activity mobility gelatinase b detect gelatin zymograms western analysis   unusual constitutive expression pattern mmps upa ks cell vitro characterize elevated level gelatinase gelatinase b interstitial collagenase stromelysin high molecular weight form upa lack expression gene_matrilysin_gene   secrete mmps take together capable digest broad range component extracellular gene_matrix_gene   unusual pattern contribute characteristic hyperproliferative invasive phenotype ks lesion  
10444166	 common resistance mechanism deoxynucleoside analogue variant human erythroleukaemic line k562   resistant variant human leukaemic line k562 develop use selection deoxynucleoside analogue chem_cytosine_arabinoside_chem chem_2-chlorodeoxyadenosine_chem chem_fludarabine_chem chem_gemcitabine_chem   resistant line display high degree cross resistance deoxynucleoside analogue little cross resistance agent   profound accumulation defect chem_nucleoside_chem analogue resistant variant significant defect chem_nucleoside_chem transport variant   5' nucleotidase activity strong increase chem_deoxycytidine_chem gene_deoxycytidine_kinase_gene activity moderate reduce resistant variant result reduce accumulation triphosphate analogue   addition deletion one allele chem_deoxycytidine_chem gene_deoxycytidine_kinase_gene detect fludarabine-resistant line   ribonucleotide reductase activity find strong increase gemcitabine-selected line purine chem_nucleoside_chem phosphorylase increase 2-chlorodeoxyadenosine-selected line   free nucleotide pool increase 2-chlorodeoxyadenosine-selected line   expression mdr1 gene resistant line   karyotypic analysis fish experiment use 6q21 specific probe show alteration 6(q16-q22 region contain 5'-nucleotidase gene   early event activation degradation deoxynucleoside analogue appear constitute common mechanism resistance compound  
10444329	 retrotransposition chem_glycerol_chem gene_glycerol_gene kinase-related gene x chromosome autosome functional evolutionary aspect   chem_glycerol_chem gene_glycerol_kinase_gene catalyz metabolism endogenous derive dietary chem_glycerol_chem gene_glycerol_gene   gyk member small group kinase term ambiquitou enzyme find cytosol membrane-bound complex associate voltage-dependent anion channel mitochondrial outer membrane   homo sapiens gyk gene family consist x-encoded locus several x-linked autosomal intronles retroposons apparently comprise both functional gene process pseudogene   study role autosomal gene mammalian physiology isolate two murine gyk-like gene determine structure chromosomal location examine function   sequence intronles retroposons appear paralogue x-encoded brain-specific gyk isoform express testis   though both retrotransposition event appear occur prior primate-rodent divergence 65-80 million year ago one retrotranspose murine gene sequence base upon chromosomal location conserve modern h sapiens   test hypothesis murine gyk-like gene encode functional gyk activity transient transfection gene sequence cos7 cell carry out   vitro translation confirm transcript direct synthesis protein appropriate size gyk activity detect   such datum suggest autosomal gyk-like gene evolve novel testis-specific function   comparison human mouse gyk-like gene sequence demonstrate evolutionary relationship between each autosomal isoform corresponding x-linked ancestral locus  
10444529	 mechanical strain increase velocity extent shorten culture airway smooth muscle cell   abnormal mechanical stress lung tissue associate increase mass contractility airway smooth muscle asm   report culture asm cell subject cyclic strain exhibit increase gene_myosin_light_chain_kinase_gene mlck stress filament   increased mlck increase contractile velocity whereas increase stress filament impede cell shorten increase cell internal load   study strain-induced change cell contractility time course shortening individual cell expose 90 mm kcl record   length vs time plot reveal significant great maximal velocity shorten strain cell control no strain   correlate increase mlck myosin light chain phosphorylation measure strain cell separate experiment   extent cell shorten tend great strain cell increase impedance shorten detect   mechanical stress therefore increase contractility asm increase content mlck  
10446143	 cloning characterization multisubstrate deoxyribonucleoside kinase drosophila melanogaster   gene_drosophila_melanogaster_deoxyribonucleoside_kinase_gene gene_dm-dnk_gene report phosphorylate four natural deoxyribonucleoside well several chem_nucleoside_chem analog munch-petersen b  piskur j  sondergaard l 1998 j biol   chem   273 3926-3931   broad substrate specificity enzyme together high catalytic rate make unique chem_nucleoside_chem kinase   present study clone gene_dm-dnk_gene cdna express 29-kda protein escherichia coli characterize recombinant enzyme phosphorylation chem_nucleoside_chem clinical important chem_nucleoside_chem analog   recombinant enzyme preferential phosphorylate chem_pyrimidine_chem chem_nucleoside_chem dthd dcyd durd phosphorylation purine chem_nucleoside_chem dado dguo efficient catalyse   gene_dm-dnk_gene close relate human herpes simplex virus deoxyribonucleoside kinase   high level sequence similarity note human mitochondrial chem_thymidine_chem kinase 2 enzyme share many substrate   cdna clone characterization gene_dm-dnk_gene basis study use multisubstrate chem_nucleoside_chem kinase suicide gene combine gene-chemotherapy bing_cancer_bing  
10446176	 gene_urokinase_gene induce activation formation stat4 stat1-stat2 complex human vascular smooth muscle cell   urokinase-type plasminogen activator upa specific receptor gene_upar_gene act concert stimulate cytoplasmic signaling machinery transcription factor responsible cell migration proliferation   recently demonstrate upa activate janus kinase-signal transducer activator transcription stat1 signal human vascular smooth muscle endothelial cell   important question whether transcription factor stat family addition stat1 involve upar-related signaling address   study demonstrate stat4 stat2 stat3 stat5 stat6 rapid activate response upa demonstrate further stat4 stat2 rapid transient translocate cell nucleus bind specific regulatory dna element   analysis stat complex form response upa reveal stat2-stat1 heterodimer lack p48 dna-binding protein know combine stat1-stat2   new upa-induced stat2-stat1 heterodimer bind ga the interferon-gamma activation site distinct interferon-stimulated response element p48 protein contain complex general bind   conclude upa activate specific unusual subset latent cytoplasmic transcription factor human vascular smooth muscle cell suggest critical role upa cell  
10446192	 molecular cloning human gene gene_pnkp_gene encode gene_polynucleotide_kinase_3'-phosphatase_gene evidence role repair dna strand break cause oxidative damage   mammalian gene_polynucleotide_kinase_gene catalyze 5'-phosphorylation nucleic acid associate 3'-phosphatase activity predictive important function dna repair follow ionize radiation oxidative damage   sequence three tryptic peptide bovine 60-kda polypeptide correlate 5'-dna kinase 3'-phosphatase activity identify human murine dbest clone   57 1-kda conceptual translation product gene gene_polynucleotide_kinase_3'-phosphatase_gene gene_pnkp_gene contain putative chem_atp_chem binding site potential 3'-phosphatase domain similarity l-2-haloacid dehalogenase   blast search identify possible homolog caenorhabditis elegans schizosaccharomyces pombe drosophila melanogaster   gene localize chromosome 19q13 3-13 4   northern analysis indicate 2-kilobase mrna eight human tissue   glutathione s-transferase-pnkp fusion protein display 5'-dna kinase 3'-phosphatase activity   gene_pnkp_gene first gene dna-specific kinase organism   gene_pnkp_gene expression partial rescue sensitivity oxidative damaging agent escherichia coli dna repair-deficient xth nfo double mutant   gene_pnkp_gene gene function restore terminus suitable dna polymerase consistent vivo removal 3'-phosphate group facilitate dna repair  
10446219	 protein kinase c delta associate phosphorylate stat3 interleukin-6-dependent manner   stat3 activate phosphorylation tyr-705 lead dimer formation nuclear translocation regulation gene expression   chem_serine_chem phosphorylation stat3 mitogen-activated protein kinase observe cell respond bing_epidermal_growth_factor_bing show affect chem_tyrosine_chem phosphorylation transcriptional activity   chem_serine_chem phosphorylation stat3 induce interleukin-6 il-6 stimulation show independent mitogen-activated protein kinase sensitive ser-thr kinase inhibitor h7   study investigate whether protein kinase c bing_pkc_bing kinase induce responsible stat3 chem_serine_chem phosphorylation il-6 stimulation isoform pkcs involve   here report stat3 specific associate gene_pkc_delta_gene vivo il-6-dependent manner several cell type   furthermore stat3 phosphorylate gene_pkc_delta_gene vivo ser-727 inhibit specific gene_pkc_delta_inhibitor_gene dominant-negative mutant gene_pkc_delta_gene   finally show phosphorylation stat3 gene_pkc_delta_gene lead negative regulation stat3 dna binding transcriptional activity   result indicate gene_pkc_delta_kinase_gene phosphorylate stat3 response il-6 stimulation suggest possible regulatory role gene_pkc_delta_gene stat3 function  
10446223	 association focal gene_adhesion_kinase_gene grb7 role cell migration   focal gene_adhesion_kinase_gene fak implicate play key role integrin-mediated signal transduction cell migration   grb7 src homology sh 2-containing pleckstrin homology domain-containing molecule share significant homology caenorhabditis elegans gene mig-10 involve cell migration during embryogenesis   here report sh2 domain grb7 direct interact fak through tyr-397 major autophosphorylation site vitro vivo   interaction cell adhesion-dependent suggesting fak-grb7 complex involve integrin signal   using tetracycline-regulated expression system show overexpression grb7 enhance cell migration toward fibronectin whereas overexpression sh2 domain alone inhibit cell migration   addition find phosphorylation fak p130(cas affect expression grb7 sh2 domain alone suggest grb7 downstream fak compete src binding fak vivo   taken together result suggest fak-grb7 complex play role cell migration stimulate integrin signal through fak  
10446244	 visualization double-stranded rna gene_myotonic_dystrophy_protein_kinase_gene gene interaction gene_cug-binding_protein_gene   bing_myotonic_dystrophy_bing bing_dm_bing associate ctg n triplet repeat expansion 3'-untranslated region gene_myotonic_dystrophy_protein_kinase_gene gene_dmpk_gene gene   using electron microscopy visualise large rna contain up 130 cug repeat study binding purify gene_cug-binding_protein_gene cug-bp rna   electron microscopic examination reveal perfect double-stranded ds)rna segment who length expect duplex rna   rna dominant mutation model bing_dm_bing pathogenesis predict expansion mutation act rna level form long dsrna sequester certain rna-binding protein   test model examine subcellular distribution rna-binding property cug-bp   previous study demonstrate mutant gene_dmpk_gene transcript accumu-late nuclear focus localization pattern cug-bp both normal bing_dm_bing cell similar   although cug-bp nuclear extract preferential photocrosslink gene_dmpk_gene transcript binding proportional cug n repeat size   moreover cug-bp localize base rna hairpin along stem visualise electron micro-scopy   result provide first visual evidence bing_dm_bing expansion form rna hairpin structure suggest cug-bp unlikely sequester factor  
10448530	 regulation chem_glucose_chem production liver   chem_glucose_chem essential nutrient human body   major energy source many cell depend bloodstream steady supply   blood chem_glucose_chem level therefore careful maintain   liver play central role process balance uptake storage chem_glucose_chem via glycogenesi release chem_glucose_chem via glycogenolysi gluconeogenesis   several substrate cycle major metabolic pathway liver play key role regulation chem_glucose_chem production   review focus short- long-term regulation glucose-6-phosphatase substrate cycle counter-part glucokinase   substrate cycle enzyme glucose-6-phosphatase catalyz terminal step both gluconeogenic glycogenolytic pathway oppose gene_glycolytic_enzyme_glucokinase_gene   addition include regulation gene_glut_2_gene facilitate final step transport chem_glucose_chem out liver bloodstream  
10449420	 phosphorylation splice factor sf1 ser20 gene_cgmp-dependent_protein_kinase_gene regulate spliceosome assembly   gene_splicing_factor_1_gene sf1 function early stage pre-mrna splicing contribute splice site recognition interacting essential splicing factor u2af65 binding intron branch site   identify 80 kda substrate cgmp-dependent protein kinase-i pkg-i isolate rat brain identical sf1   pkg phosphorylate sf1 ser20 inhibit sf1-u2af65 interaction leading block pre-spliceosome assembly   mutation ser20 ala thr inhibit interaction u2af65 indicate ser20 essential binding   sf1 phosphorylate vitro pkg camp-dependent protein kinase pka   phosphorylation sf1 occur culture neuronal cell increase ser20 response cgmp analogue   result suggest new role pkg mammalian pre-mrna splicing regulate phosphorylation-dependent manner association sf1 u2af65 spliceosome assembly  
10449533	 role peroxisome isoprenoid biosynthesis   group other recent demonstrate peroxisome contain number enzyme involve chem_cholesterol_chem biosynthesis previous consider cytosolic located endoplasmic reticulum er   peroxisomes show contain hmg-coa reductase chem_mevalonate_chem gene_mevalonate_kinase_gene chem_phosphomevalonate_chem gene_phosphomevalonate_kinase_gene chem_phosphomevalonate_chem decarboxylase chem_isopentenyl_diphosphate_chem isomerase bing_fpp_bing synthase   four five enzyme require conversion chem_mevalonate_chem bing_fpp_bing contain conserve putative pts1 pts2 support concept target transport peroxisome   date information available regard function peroxisomal hmg-coa reductase cholesterol-isoprenoid metabolism structure peroxisomal hmg-coa reductase determine   identify mammalian cell line express one hmg-coa reductase protein localize exclusive peroxisome facilitate study function regulation structure peroxisomal hmg-coa reductase   cell line obtain grow ut2 cell which lack er hmg-coa reductase absence chem_mevalonate_chem   survive cell exhibit mark increase 90-kd hmg-coa reductase localize exclusive peroxisome   wild-type cho cell contain two hmg-coa reductase protein well-characterized 97-kd protein localize er 90-kd protein localize peroxisome   identify mutation ut2 cell responsible lack 97-kd protein   addition peroxisomal-deficient pex2 cho cell mutant display reduce hmg-coa reductase level reduce rate sterol nonsterol biosynthesis   datum further support proposal peroxisome play essential role isoprenoid biosynthesis  
10451028	 osteoblasts modulate secretion urokinase-type plasminogen activator upa matrix metalloproteinase-9 mmp-9 bing_human_prostate_cancer_bing cell promote migration matrigel invasion   bing_prostate_carcinoma_bing prca cell metastasize skeleton high frequency   bone store growth regulatory factor release active form during bone remodel   propose bone cell-derived growth factor induce development bing_prca_bone_metastasis_bing recruit bing_tumor_bing cell increase proliferation bone microenvironment   serum-free condition medium harvest osteoblast culture ob cm stimulate vitro chemotaxis prca cell invasion reconstitute basement membrane matrigel suggest enhance invasive activity   preosteoblastic cell cms little effective cms obtain mature ob   cms harvest differentiate osteoblast culture capable matrix mineralization much active compare cms proliferate osteoblast   ob cms stimulate secretion gene_urokinase_gene upa matrix metalloproteinase-9 mmp-9   inhibition matrix-degrading protease neutralize antibody and-or inhibitor catalytic activity reduce matrigel invasion   secretion upa activation mmp-9 prominent differentiate ob cms respect poor differentiate cell vitro   result agreement several vivo study indicate factor produce during osteogenesi bone cell stimulate prca cell chemotaxis matrix protease expression thus represent potential target alternative therapy deter progression bing_prca_metastasis_bing bone  
10452990	 inhibition gene_kit+_gene expression il-4 il-10 murine mast cell role stat6 phosphatidylinositol 3'-kinase   gene_c-kit+_gene protooncogene encode receptor chem_tyrosine_chem gene_tyrosine_kinase_gene know play critical role hemopoiesi essential mast cell growth differentiation cytokine production   studies show th2 cytokine il-4 downregulate gene_kit+_gene expression human murine mast cell mechanism down-regulation remain unresolved   using mouse bone marrow-derived mast cell demonstrate il-4-mediated gene_kit+_gene down-regulation require stat6 expression phosphotidylinositide-3'-kinase activation   find th2 cytokine il-10 potent down-regulate gene_kit+_gene expression   il-4 enhance il-10-mediated inhibition manner stat6 independent phosphotidylinositide-3'-kinase dependent   both il-4- il-10-mediated gene_kit+_gene down-regulation couple little change gene_c-kit+_gene mrna level significant change gene_kit+_gene protein stability decrease total gene_kit+_gene protein expression   inhibition gene_kit+_gene expression il-4 il-10 result loss kit-mediated signaling evidence reduce il-13 tnf-alpha mrna induction gene_stem_gene cell factor stimulation   datum offer role stat6 phosphotidylinositide-3'-kinase il-4-mediated gene_kit+_gene down-regulation couple novel observation il-10 potent inhibitor gene_kit+_gene expression function   regulating gene_kit+_gene expression signal essential control mast cell-mediated inflammatory response  
10454197	 strategies toward design novel selective protein chem_tyrosine_chem kinase inhibitor   protein chem_tyrosine_chem kinase play fundamental role signal transduction pathway   deregulated chem_tyrosine_chem kinase activity observe many proliferative disease e g  bing_cancer_bing bing_psoriasis_bing bing_restenosis_bing etc    chem_tyrosine_chem kinase therefore attractive target design new therapeutic agent against bing_cancer_bing   build up pharmacophore model atp-binding site gene_epidermal_growth_factor_gene receptor gene_egfr_kinase_gene use rational design kinase inhibitor   several example successful use model present review   amongst 4-substituted-pyrrolo[2,3-d]pyrimidines new class high potent selective inhibitor gene_egfr_kinase_gene identify further optimize   active derivative inhibit gene_egfr+_gene chem_tyrosine_chem kinase ic50 value between 1 5 nm egf-dependent cellular system chem_tyrosine_chem phosphorylation well c-fos mrna expression inhibit similar ic50 value   further successful application pharmacophore model lead identification optimization phenylamino-pyrazolo[4,3-d]pyrimidines substituted isoflavone chem_quinolones_chem class potent selective chem_atp_chem competitive gene_egfr_kinase_gene inhibitor ic50 value low nanomolar range   structure-activity relationship both class discuss  
10454216	 mechanism protein kinase b activation insulin-insulin-like growth factor-1 reveal specific inhibitor phosphoinositide 3-kinase--significance bing_diabetes_bing bing_cancer_bing   protein kinase b pkb member second messenger subfamy protein kinase   three isoform pkb identify amino-terminal pleckstrin homology domain central kinase domain carboxy-terminal regulatory domain   pkb major downstream target receptor chem_tyrosine_chem kinase signal via phosphoinositide pi 3-kinase   crucial role lipid second messenger pkb activation dissect through use pi 3-kinase-specific inhibitor chem_wortmannin_chem ly294002   receptor-activated pi 3-kinase synthesis lipid second messenger pi-3,4,5-trisphosphate leading recruitment pkb membrane   membrane attachment pkb mediate pleckstrin homology domain binding pi-3,4,5-trisphosphate pi-3,4-bisphosphate high affinity   activation pkb alpha beta achieve plasma membrane phosphorylation thr308-309 a-loop kinase domain ser473-474 carboxy-terminal regulatory region respective   upstream kinase phosphorylate pkb thr308 term pi-dependent protein kinase-1 identify extensive characterize   candidate ser473-474 kinase term gene_integrin-linked_kinase_gene identify recent   activated pkb implicate chem_glucose_chem metabolism transcriptional control regulation apoptosis many different cell type   stimulation pkb activity protect cell apoptosis phosphorylation inactivation pro-apoptotic protein bad   result explain pkb overexpress ovarian breast bing_pancreatic_carcinoma_bing  
10454535	 protein kinase a-dependent -independent signaling pathway contribute cyclic amp-stimulated proliferation   effect cyclic amp cell proliferation cell type specific   although growth-inhibitory effect chem_camp_chem well studied much little know regard chem_camp_chem stimulate proliferation   report chem_camp_chem stimulate proliferation through both protein kinase pka)-dependent pka-independent signal pathway phosphatidylinositol 3-kinase pi3k require camp-stimulated mitogenesis   cell chem_camp_chem mitogen camp-elevating agent stimulate membrane ruffling gene_akt_gene phosphorylation p70 ribosomal gene_s6_protein_kinase_gene p70s6k activity chem_camp_chem effect ruffle formation gene_akt_gene pka independent sensitive chem_wortmannin_chem   contrast camp-stimulated p70s6k activity repress pka inhibitor chem_wortmannin_chem microinjection n-terminal sh2 domain p85 regulatory subunit pi3k indicate p70s6k gene_akt_gene regulate independent   microinjection high specific inhibitor pi3k rac1 treatment p70s6k inhibitor chem_rapamycin_chem impair camp-stimulated dna synthesis demonstrate pka-dependent -independent pathway contribute camp-mediated mitogenesis   direct elevation pi3k activity through microinjection antibody stimulate pi3k activity stable expression membrane-localized p110 sufficient confer hormone-independent dna synthesis accompany elevation p70s6k activity   finding indicate multiple pathway contribute camp-stimulated mitogenesis pka dependent   furthermore demonstrate ability chem_camp_chem stimulate both p70s6k- pi3k-dependent pathway important facet camp-regulated cell cycle progression  
10454725	 elongation ctg)n repeat gene_myotonic_dystrophy_protein_kinase_gene gene bing_tumor_bing associate bing_myotonic_dystrophy_bing patient   length ctg)n triplet repeat gene_myotonic_dystrophy_protein_kinase_gene gene gene_dmpk_gene estimate bing_tumor_bing normal tissue same organ muscle leukocyte three bing_myotonic_dystrophy_bing bing_dm_bing patient non-dm patient   using cdna 25 probe southern blot analysis ecori- bgli-digested dna tissue demonstrate long expansion repeat bing_tumor_bing bing_dm_bing patient   tissue non-dm patient repeat length confirm stable pcr analysis   datum suggest expand ctg)n repeat bing_tumor_bing tissue increase instability   study emphasize importance long-term prospective study incidence bing_tumor_bing bing_dm_bing clarify pathological interrelation between two entity  
10455021	 cell-biological assessment gene_human_glucokinase_gene mutant cause maturity-onset diabetes young type 2 mody-2 glucokinase-linked hyperinsulinaemia gk-hi   mutations glucokinase gk gene cause type-2 maturity-onset diabetes young type 2 mody-2 gk-linked hyperinsulinaemia gk-hi   recombinant adenovirus express human wild-type islet gk one four mutant form gk the mody-2 mutant e70k e300k v203a gk-hi mutant v455m transduce glucose-responsive insulin-secreting beta-hc9 cell test functional order initiate first analysis vivo recombinant wild-type mutant human islet gk   kinetic analysis wild-type human gk show chem_glucose_chem s(0   5 hill coefficient similar previous publish datum vitro s(0 5 chem_glucose_chem level half-maximal rate   e70k half chem_glucose_chem affinity wild-type similar enzyme activity   v203a demonstrate decrease catalytic activity 8-fold increase chem_glucose_chem s(0 5 compare wild-type human islet gk   e300k chem_glucose_chem s(0 5 similar wild-type 10-fold reduction enzyme activity   e300k mrna level comparable wild-type gk mrna level western-blot analysis demonstrate marked reduce level immunological detectable protein consistent instability mutation   v455m active wild-type gk marked reduce s(0 5   effect different gk mutant glucose-stimulated insulin release support kinetic expression datum   experiment show utility combine genetic biochemical cell-biological approach quantification functional structural change human gk result mody-2 gk-hi mutation  
10455189	 cytoskeleton-dependent chem_tyrosine_chem gene_tyrosine_gene phosphorylation p130(cas family member gene_hef1_gene downstream g protein-coupled chem_calcitonin_chem receptor chem_calcitonin_chem induce association gene_hef1_gene paxillin focal gene_adhesion_kinase_gene   cytoskeleton-dependent chem_tyrosine_chem gene_tyrosine_gene phosphorylation p130(cas family member gene_hef1_gene downstream g protein-coupled chem_calcitonin_chem receptor chem_calcitonin_chem induce association gene_hef1_gene paxillin focal gene_adhesion_kinase_gene   gene_hef1_gene recent describe p130(cas)-like dock protein contain one sh3 domain multiple sh2 binding motif   b cell gene_hef1_gene phosphorylate cytoskeleton-dependent mechanism trigger integrin ligation   induction gene_hef1_gene phosphorylation g protein-coupled receptor report   find gene_hef1_gene p130(cas tyrosine-phosphorylated follow stimulation rabbit c1a chem_calcitonin_chem receptor stable express hek-293 cell   calcitonin-induced chem_tyrosine_chem gene_tyrosine_gene phosphorylation gene_hef1_gene increase time- dose-dependent manner   dibutyryl chem_camp_chem chem_forskolin_chem little effect gene_hef1_gene phosphorylation protein kinase inhibitor h89 fail detectable inhibit response chem_calcitonin_chem indicate g(s)-camp-protein kinase pathway mediate chem_calcitonin_chem effect   pertussis toxin selective block g(i-o signaling effect   increasing cytosolic ca(2+ ionomycin stimulate gene_hef1_gene phosphorylation prevent calcitonin-induced change cytosolic calcium combination bapta extracellular egta complete block calcitonin-induced chem_tyrosine_chem gene_tyrosine_gene phosphorylation gene_hef1_gene   phorbol 12-myristate 13-acetate induce gene_hef1_gene chem_tyrosine_chem gene_tyrosine_gene phosphorylation protein kinase c inhibitor calphostin c complete inhibit both calcitonin- phorbol 12-myristate 13-acetate-stimulated gene_hef1_gene phosphorylation   chem_calcitonin_chem induce chem_tyrosine_chem gene_tyrosine_gene phosphorylation paxillin focal gene_adhesion_kinase_gene association two protein gene_hef1_gene   pretreatment cytochalasin d disrupt actin microfilaments prevent calcitonin-induced gene_hef1_gene paxillin phosphorylation   conclusion calcitonin-stimulated chem_tyrosine_chem gene_tyrosine_gene phosphorylation gene_hef1_gene mediate calcium- protein kinase c-dependent mechanism require integrity actin cytoskeleton  
10456435	 gene_nucleoside_diphosphate_kinase_gene associate membrane modulate mu-opioid receptor-mediated 35s]gtpgammas binding agonist binding mu-opioid receptor   role gene_nucleoside_diphosphate_kinase_gene ndkp convert gdp gtp coupling mu-opioid receptor g protein investigate membrane chinese hamster ovary cell stable transfect clone rat mu-opioid receptor rmor   endogenous ndpk activity membrane determine 0 60+--0 02 micromol-mg protein-30 min udp at 10 mm competitive substrate ndpk gdp effect guanine nucleotide binding g protein reduce basal 35s]gtpgammas binding unmasked morphine-stimulated 35s]gtpgammas binding pertussi toxin-sensitive g protein indicate 35s]gtpgammas binding ndpk account part high basal binding   udp increase extent morphine-induced increase 35s]gtpgammas binding presence gdp reduce basal binding inhibit conversion gdp gtp   chem_atp_chem great reduce morphine-induced increase 35s]gtpgammas binding whereas amp-pcp adenylyl-(beta,gamma-methylene)-diphosphoate tetralithium salt serve phosphate donor ndpk demonstrate effect chem_atp_chem mediate ndpk product gtp   addition gdp chem_atp_chem increase kd lower bmax agonist 3h]damgo d-ala2,n-me-phe4,gly5ol]-enkephalin mu-opioid receptor gdp alone increase kd through conversion gtp ndpk   addition exogenou ndpk enhance inhibitory effect gdp combine gdp chem_atp_chem 3h]damgo binding   thus ndpk appear play role modulate signal transduction agonist binding mu-opioid receptor  
10457348	 regulation gene_urokinase_plasminogen_activator_gene upa activity e-cadherin hormone mammary epithelial cell   gene_urokinase_plasminogen_activator_gene upa involve proteolysis extracellular matrix during development bing_tumor_bing cell invasion   present study examine regulation upa hormone-responsive noninvasive mammary epithelial cell use fibrinolytic caseinolytic enzyme activity assay   gene_urokinase_gene pa expression activate contact fibrin initiation cell-cell interaction mediate e-cadherin   fibrinolysis occur zone surround cellular aggregate   stromal matrix protein disrupt aggregation anti-e-cadherin antibody inhibit cellular compaction inhibit fibrinolysis perhaps increase cell-matrix adhesion prevent e-cadherin signaling respective   aggregation require presence divalent cation inhibit serum chem_ethylene_diaminetetraacetic_acid_chem whereas chem_serine_chem protease inhibitor reduce upa activity without affect aggregation   inhibitors pa type 2 pai-2 specific antisense upa oligonucleotide reduce enzymatic activity suggest fibrinolysis depend translational regulation upa addition activation plasmin plasminogen inhibit anti-e-cadherin antibody pai-2 consistent role upa datum support role transcriptional regulation upa activity treatment cell chem_progesterone_chem chem_hydrocortisone_chem chem_dexamethasone_chem inhibit upa activation fibrin without affect cellular aggregation   chem_estradiol_chem insulin alter whereas human chorionic gonadotropin gene_prolactin_gene increase upa activity   expression 55-kda upa activity consistent specific hormone action correlate protein expression immunoblot   therefore alteration downstream signaling event hormone affect upa production   result indicate upa enzyme important degradation extracellular matrix during development specific e-cadherin interaction hormone regulate activity   investigation regulation upa cell useful understanding manipulate mammary gland remodel   j cell   physiol   181:1-13 1999  
10461917	 effect gene_g_protein-coupled_receptor_kinase_gene 2 sensitivity m4 muscarinic chem_acetylcholine_chem receptor agonist-induced internalization desensitization ng108-15 cell   ng108-15 cell express predominant m4 subtype muscarinic receptor chem_acetylcholine_chem   stimulation receptor agonist chem_carbachol_chem cause inhibition cellular adenylyl cyclase consequent fall intracellular cyclic amp concentration   pretreatment cell chem_carbachol_chem cause both internalization desensitization m4 receptor   overexpression gene_g_protein-coupled_receptor_kinase_gene gene_grk_2_gene cause increase rate constant receptor endocytosis from 0 06 0 18 min(-1 decrease ec50 chem_carbachol_chem stimulation internalization from 15 3 microm   overexpression dominant negative form grk2 much modest effect reduce rate constant endocytosis from 0 11 0 07 min(-1 increase ec50 chem_carbachol_chem stimulation internalization from 8 17 microm   grk2 dominant negative grk2 overexpression effect rate constant receptor recycle follow agonist removal   time course extent receptor desensitization control cell identical corresponding value receptor internalization rate extent desensitization again increase grk2 overexpression   exposure cell hyperosmolar chem_sucrose_chem 0 6 m complete block agonist-induced receptor internalization both control grk2-overexpressing cell   chem_sucrose_chem treatment block agonist-induced desensitization   conclude internalization desensitization m4 muscarinic receptor ng108-15 cell modulate response change grk2 activity internalization play key role desensitization  
10462375	 modulation hepatic acute phase gene expression gene_epidermal_growth_factor_gene src protein chem_tyrosine_chem kinase murine human hepatic cell   part bing_systemic_inflammatory_bing reaction interleukin 6 il-6 induce gene_acute_phase_protein_gene app gene through janus kinase jak)-signal transducer activator transcription stat pathway   gene_epidermal_growth_factor_gene gene_egf_gene contribute regenerative process liver injury activate stats induce attenuate il-6-stimulated expression several app gene primary mouse hepatocyte   app-modifying action gene_egf_receptor_gene gene_egfr+_gene characterize hepg2 cell   although gene_egf_gene little effective engage stat protein cell reduce expression fibrinogen gene_haptoglobin_gene stimulate production alpha(1)-antichymotrypsin induce transcription through alpha(1)-antichymotrypsin c-reactive protein promoter   stimulatory gene_egfr+_gene signal insensitive inhibition jaks appear involve src kinase stat protein show inhibition through overexpression gene_c-terminal_src_kinase_gene gene_csk_gene transdominant negative stat3 respective   mediator role src support ability c-src v-src activate stats induce transcription through app promoter   src kinase observe association il-6 receptor inhibition src kinase gene_csk_gene enhance il-6-induced transcription   gene_csk_gene effect attribute prevention src kinase phosphorylate gp130 dock site signal-moderating protein chem_tyrosine_chem phosphatase shp-2   inhibitory gene_egfr+_gene signal app expression correlate activation erk1 erk2   study show dual signaling function gene_egfr+_gene suggest ratio receptor-activated stats erk influence level stimulate inhibit expression individual apps  
